Data,Ano,Mes,MesNome,Metrica,Valor,AnoCompleto
1998-07-01,1998,7,JUL,Emplacamento,4890,True
1998-08-01,1998,8,AGO,Emplacamento,4984,True
1998-09-01,1998,9,SET,Emplacamento,4473,True
1998-10-01,1998,10,OUT,Emplacamento,3686,True
1998-11-01,1998,11,NOV,Emplacamento,3561,True
1998-12-01,1998,12,DEZ,Emplacamento,3224,True
1999-01-01,1999,1,JAN,Emplacamento,4055,True
1999-02-01,1999,2,FEV,Emplacamento,3164,True
1999-03-01,1999,3,MAR,Emplacamento,4270,True
1999-04-01,1999,4,ABR,Emplacamento,4134,True
1999-05-01,1999,5,MAI,Emplacamento,4224,True
1999-06-01,1999,6,JUN,Emplacamento,4886,True
1999-07-01,1999,7,JUL,Emplacamento,4074,True
1999-08-01,1999,8,AGO,Emplacamento,4876,True
1999-09-01,1999,9,SET,Emplacamento,4640,True
1999-10-01,1999,10,OUT,Emplacamento,3866,True
1999-11-01,1999,11,NOV,Emplacamento,4376,True
1999-12-01,1999,12,DEZ,Emplacamento,4100,True
2000-01-01,2000,1,JAN,Emplacamento,4189,True
2000-02-01,2000,2,FEV,Emplacamento,5570,True
2000-03-01,2000,3,MAR,Emplacamento,5222,True
2000-04-01,2000,4,ABR,Emplacamento,5049,True
2000-05-01,2000,5,MAI,Emplacamento,6340,True
2000-06-01,2000,6,JUN,Emplacamento,6324,True
2000-07-01,2000,7,JUL,Emplacamento,5797,True
2000-08-01,2000,8,AGO,Emplacamento,6599,True
2000-09-01,2000,9,SET,Emplacamento,6047,True
2000-10-01,2000,10,OUT,Emplacamento,6439,True
2000-11-01,2000,11,NOV,Emplacamento,6443,True
2000-12-01,2000,12,DEZ,Emplacamento,5190,True
2001-01-01,2001,1,JAN,Emplacamento,5163,True
2001-02-01,2001,2,FEV,Emplacamento,5658,True
2001-03-01,2001,3,MAR,Emplacamento,7673,True
2001-04-01,2001,4,ABR,Emplacamento,6552,True
2001-05-01,2001,5,MAI,Emplacamento,6777,True
2001-06-01,2001,6,JUN,Emplacamento,6386,True
2001-07-01,2001,7,JUL,Emplacamento,5870,True
2001-08-01,2001,8,AGO,Emplacamento,6699,True
2001-09-01,2001,9,SET,Emplacamento,5943,True
2001-10-01,2001,10,OUT,Emplacamento,5318,True
2001-11-01,2001,11,NOV,Emplacamento,5847,True
2001-12-01,2001,12,DEZ,Emplacamento,5631,True
2002-01-01,2002,1,JAN,Emplacamento,5327,True
2002-02-01,2002,2,FEV,Emplacamento,4562,True
2002-03-01,2002,3,MAR,Emplacamento,5350,True
2002-04-01,2002,4,ABR,Emplacamento,5386,True
2002-05-01,2002,5,MAI,Emplacamento,6362,True
2002-06-01,2002,6,JUN,Emplacamento,5239,True
2002-07-01,2002,7,JUL,Emplacamento,5278,True
2002-08-01,2002,8,AGO,Emplacamento,4567,True
2002-09-01,2002,9,SET,Emplacamento,5351,True
2002-10-01,2002,10,OUT,Emplacamento,6584,True
2002-11-01,2002,11,NOV,Emplacamento,6232,True
2002-12-01,2002,12,DEZ,Emplacamento,5442,True
2003-01-01,2003,1,JAN,Emplacamento,4586,True
2003-02-01,2003,2,FEV,Emplacamento,5102,True
2003-03-01,2003,3,MAR,Emplacamento,5117,True
2003-04-01,2003,4,ABR,Emplacamento,5368,True
2003-05-01,2003,5,MAI,Emplacamento,5722,True
2003-06-01,2003,6,JUN,Emplacamento,5376,True
2003-07-01,2003,7,JUL,Emplacamento,6041,True
2003-08-01,2003,8,AGO,Emplacamento,5360,True
2003-09-01,2003,9,SET,Emplacamento,5571,True
2003-10-01,2003,10,OUT,Emplacamento,6354,True
2003-11-01,2003,11,NOV,Emplacamento,5573,True
2003-12-01,2003,12,DEZ,Emplacamento,5792,True
2004-01-01,2004,1,JAN,Emplacamento,5464,True
2004-02-01,2004,2,FEV,Emplacamento,5302,True
2004-03-01,2004,3,MAR,Emplacamento,7087,True
2004-04-01,2004,4,ABR,Emplacamento,6710,True
2004-05-01,2004,5,MAI,Emplacamento,6728,True
2004-06-01,2004,6,JUN,Emplacamento,6827,True
2004-07-01,2004,7,JUL,Emplacamento,7002,True
2004-08-01,2004,8,AGO,Emplacamento,7271,True
2004-09-01,2004,9,SET,Emplacamento,7105,True
2004-10-01,2004,10,OUT,Emplacamento,7163,True
2004-11-01,2004,11,NOV,Emplacamento,6979,True
2004-12-01,2004,12,DEZ,Emplacamento,7846,True
2005-01-01,2005,1,JAN,Emplacamento,6273,True
2005-02-01,2005,2,FEV,Emplacamento,5875,True
2005-03-01,2005,3,MAR,Emplacamento,7368,True
2005-04-01,2005,4,ABR,Emplacamento,7349,True
2005-05-01,2005,5,MAI,Emplacamento,6824,True
2005-06-01,2005,6,JUN,Emplacamento,7222,True
2005-07-01,2005,7,JUL,Emplacamento,6906,True
2005-08-01,2005,8,AGO,Emplacamento,6727,True
2005-09-01,2005,9,SET,Emplacamento,6455,True
2005-10-01,2005,10,OUT,Emplacamento,5834,True
2005-11-01,2005,11,NOV,Emplacamento,6094,True
2005-12-01,2005,12,DEZ,Emplacamento,6606,True
2006-01-01,2006,1,JAN,Emplacamento,5858,True
2006-02-01,2006,2,FEV,Emplacamento,4980,True
2006-03-01,2006,3,MAR,Emplacamento,6617,True
2006-04-01,2006,4,ABR,Emplacamento,5370,True
2006-05-01,2006,5,MAI,Emplacamento,6603,True
2006-06-01,2006,6,JUN,Emplacamento,5817,True
2006-07-01,2006,7,JUL,Emplacamento,6137,True
2006-08-01,2006,8,AGO,Emplacamento,6887,True
2006-09-01,2006,9,SET,Emplacamento,6606,True
2006-10-01,2006,10,OUT,Emplacamento,7065,True
2006-11-01,2006,11,NOV,Emplacamento,6722,True
2006-12-01,2006,12,DEZ,Emplacamento,7309,True
2007-01-01,2007,1,JAN,Emplacamento,6235,True
2007-02-01,2007,2,FEV,Emplacamento,5832,True
2007-03-01,2007,3,MAR,Emplacamento,8018,True
2007-04-01,2007,4,ABR,Emplacamento,7581,True
2007-05-01,2007,5,MAI,Emplacamento,8796,True
2007-06-01,2007,6,JUN,Emplacamento,7983,True
2007-07-01,2007,7,JUL,Emplacamento,8762,True
2007-08-01,2007,8,AGO,Emplacamento,9173,True
2007-09-01,2007,9,SET,Emplacamento,8147,True
2007-10-01,2007,10,OUT,Emplacamento,9748,True
2007-11-01,2007,11,NOV,Emplacamento,9294,True
2007-12-01,2007,12,DEZ,Emplacamento,9016,True
2008-01-01,2008,1,JAN,Emplacamento,7989,True
2008-02-01,2008,2,FEV,Emplacamento,8056,True
2008-03-01,2008,3,MAR,Emplacamento,9468,True
2008-04-01,2008,4,ABR,Emplacamento,11092,True
2008-05-01,2008,5,MAI,Emplacamento,9912,True
2008-06-01,2008,6,JUN,Emplacamento,10747,True
2008-07-01,2008,7,JUL,Emplacamento,12087,True
2008-08-01,2008,8,AGO,Emplacamento,11344,True
2008-09-01,2008,9,SET,Emplacamento,11955,True
2008-10-01,2008,10,OUT,Emplacamento,11980,True
2008-11-01,2008,11,NOV,Emplacamento,9328,True
2008-12-01,2008,12,DEZ,Emplacamento,8329,True
2009-01-01,2009,1,JAN,Emplacamento,6334,True
2009-02-01,2009,2,FEV,Emplacamento,6429,True
2009-03-01,2009,3,MAR,Emplacamento,8724,True
2009-04-01,2009,4,ABR,Emplacamento,8440,True
2009-05-01,2009,5,MAI,Emplacamento,7638,True
2009-06-01,2009,6,JUN,Emplacamento,8599,True
2009-07-01,2009,7,JUL,Emplacamento,9709,True
2009-08-01,2009,8,AGO,Emplacamento,8535,True
2009-09-01,2009,9,SET,Emplacamento,10095,True
2009-10-01,2009,10,OUT,Emplacamento,11326,True
2009-11-01,2009,11,NOV,Emplacamento,11194,True
2009-12-01,2009,12,DEZ,Emplacamento,12804,True
2010-01-01,2010,1,JAN,Emplacamento,9740,True
2010-02-01,2010,2,FEV,Emplacamento,7925,True
2010-03-01,2010,3,MAR,Emplacamento,13500,True
2010-04-01,2010,4,ABR,Emplacamento,13632,True
2010-05-01,2010,5,MAI,Emplacamento,13222,True
2010-06-01,2010,6,JUN,Emplacamento,12987,True
2010-07-01,2010,7,JUL,Emplacamento,14683,True
2010-08-01,2010,8,AGO,Emplacamento,13246,True
2010-09-01,2010,9,SET,Emplacamento,13224,True
2010-10-01,2010,10,OUT,Emplacamento,13504,True
2010-11-01,2010,11,NOV,Emplacamento,14566,True
2010-12-01,2010,12,DEZ,Emplacamento,17478,True
2011-01-01,2011,1,JAN,Emplacamento,12242,True
2011-02-01,2011,2,FEV,Emplacamento,12731,True
2011-03-01,2011,3,MAR,Emplacamento,14521,True
2011-04-01,2011,4,ABR,Emplacamento,13512,True
2011-05-01,2011,5,MAI,Emplacamento,15137,True
2011-06-01,2011,6,JUN,Emplacamento,14795,True
2011-07-01,2011,7,JUL,Emplacamento,15550,True
2011-08-01,2011,8,AGO,Emplacamento,16459,True
2011-09-01,2011,9,SET,Emplacamento,14957,True
2011-10-01,2011,10,OUT,Emplacamento,13878,True
2011-11-01,2011,11,NOV,Emplacamento,13436,True
2011-12-01,2011,12,DEZ,Emplacamento,15652,True
2012-01-01,2012,1,JAN,Emplacamento,13016,True
2012-02-01,2012,2,FEV,Emplacamento,10929,True
2012-03-01,2012,3,MAR,Emplacamento,13692,True
2012-04-01,2012,4,ABR,Emplacamento,11113,True
2012-05-01,2012,5,MAI,Emplacamento,10881,True
2012-06-01,2012,6,JUN,Emplacamento,10776,True
2012-07-01,2012,7,JUL,Emplacamento,10915,True
2012-08-01,2012,8,AGO,Emplacamento,11466,True
2012-09-01,2012,9,SET,Emplacamento,8551,True
2012-10-01,2012,10,OUT,Emplacamento,12624,True
2012-11-01,2012,11,NOV,Emplacamento,12608,True
2012-12-01,2012,12,DEZ,Emplacamento,12603,True
2013-01-01,2013,1,JAN,Emplacamento,12097,True
2013-02-01,2013,2,FEV,Emplacamento,9966,True
2013-03-01,2013,3,MAR,Emplacamento,12285,True
2013-04-01,2013,4,ABR,Emplacamento,13970,True
2013-05-01,2013,5,MAI,Emplacamento,12636,True
2013-06-01,2013,6,JUN,Emplacamento,13063,True
2013-07-01,2013,7,JUL,Emplacamento,15144,True
2013-08-01,2013,8,AGO,Emplacamento,13239,True
2013-09-01,2013,9,SET,Emplacamento,12719,True
2013-10-01,2013,10,OUT,Emplacamento,13391,True
2013-11-01,2013,11,NOV,Emplacamento,11641,True
2013-12-01,2013,12,DEZ,Emplacamento,14425,True
2014-01-01,2014,1,JAN,Emplacamento,10778,True
2014-02-01,2014,2,FEV,Emplacamento,10437,True
2014-03-01,2014,3,MAR,Emplacamento,9241,True
2014-04-01,2014,4,ABR,Emplacamento,10888,True
2014-05-01,2014,5,MAI,Emplacamento,12710,True
2014-06-01,2014,6,JUN,Emplacamento,10585,True
2014-07-01,2014,7,JUL,Emplacamento,12388,True
2014-08-01,2014,8,AGO,Emplacamento,10807,True
2014-09-01,2014,9,SET,Emplacamento,11210,True
2014-10-01,2014,10,OUT,Emplacamento,12172,True
2014-11-01,2014,11,NOV,Emplacamento,12153,True
2014-12-01,2014,12,DEZ,Emplacamento,13686,True
2015-01-01,2015,1,JAN,Emplacamento,7661,True
2015-02-01,2015,2,FEV,Emplacamento,5153,True
2015-03-01,2015,3,MAR,Emplacamento,6491,True
2015-04-01,2015,4,ABR,Emplacamento,5789,True
2015-05-01,2015,5,MAI,Emplacamento,6016,True
2015-06-01,2015,6,JUN,Emplacamento,6181,True
2015-07-01,2015,7,JUL,Emplacamento,6494,True
2015-08-01,2015,8,AGO,Emplacamento,5809,True
2015-09-01,2015,9,SET,Emplacamento,5927,True
2015-10-01,2015,10,OUT,Emplacamento,5778,True
2015-11-01,2015,11,NOV,Emplacamento,4735,True
2015-12-01,2015,12,DEZ,Emplacamento,5618,True
2016-01-01,2016,1,JAN,Emplacamento,4416,True
2016-02-01,2016,2,FEV,Emplacamento,3851,True
2016-03-01,2016,3,MAR,Emplacamento,4843,True
2016-04-01,2016,4,ABR,Emplacamento,4202,True
2016-05-01,2016,5,MAI,Emplacamento,4076,True
2016-06-01,2016,6,JUN,Emplacamento,4200,True
2016-07-01,2016,7,JUL,Emplacamento,4684,True
2016-08-01,2016,8,AGO,Emplacamento,4400,True
2016-09-01,2016,9,SET,Emplacamento,4194,True
2016-10-01,2016,10,OUT,Emplacamento,3444,True
2016-11-01,2016,11,NOV,Emplacamento,3800,True
2016-12-01,2016,12,DEZ,Emplacamento,4450,True
2017-01-01,2017,1,JAN,Emplacamento,2948,True
2017-02-01,2017,2,FEV,Emplacamento,2614,True
2017-03-01,2017,3,MAR,Emplacamento,4104,True
2017-04-01,2017,4,ABR,Emplacamento,3469,True
2017-05-01,2017,5,MAI,Emplacamento,4105,True
2017-06-01,2017,6,JUN,Emplacamento,4217,True
2017-07-01,2017,7,JUL,Emplacamento,4535,True
2017-08-01,2017,8,AGO,Emplacamento,4834,True
2017-09-01,2017,9,SET,Emplacamento,4540,True
2017-10-01,2017,10,OUT,Emplacamento,5029,True
2017-11-01,2017,11,NOV,Emplacamento,5472,True
2017-12-01,2017,12,DEZ,Emplacamento,6076,True
2018-01-01,2018,1,JAN,Emplacamento,4561,True
2018-02-01,2018,2,FEV,Emplacamento,4040,True
2018-03-01,2018,3,MAR,Emplacamento,5933,True
2018-04-01,2018,4,ABR,Emplacamento,6166,True
2018-05-01,2018,5,MAI,Emplacamento,5626,True
2018-06-01,2018,6,JUN,Emplacamento,5704,True
2018-07-01,2018,7,JUL,Emplacamento,6591,True
2018-08-01,2018,8,AGO,Emplacamento,7457,True
2018-09-01,2018,9,SET,Emplacamento,6708,True
2018-10-01,2018,10,OUT,Emplacamento,7897,True
2018-11-01,2018,11,NOV,Emplacamento,7680,True
2018-12-01,2018,12,DEZ,Emplacamento,7642,True
2019-01-01,2019,1,JAN,Emplacamento,6987,True
2019-02-01,2019,2,FEV,Emplacamento,6876,True
2019-03-01,2019,3,MAR,Emplacamento,7601,True
2019-04-01,2019,4,ABR,Emplacamento,8502,True
2019-05-01,2019,5,MAI,Emplacamento,9128,True
2019-06-01,2019,6,JUN,Emplacamento,7688,True
2019-07-01,2019,7,JUL,Emplacamento,8942,True
2019-08-01,2019,8,AGO,Emplacamento,9433,True
2019-09-01,2019,9,SET,Emplacamento,9098,True
2019-10-01,2019,10,OUT,Emplacamento,9418,True
2019-11-01,2019,11,NOV,Emplacamento,9064,True
2019-12-01,2019,12,DEZ,Emplacamento,8598,True
2020-01-01,2020,1,JAN,Emplacamento,7285,True
2020-02-01,2020,2,FEV,Emplacamento,6412,True
2020-03-01,2020,3,MAR,Emplacamento,6438,True
2020-04-01,2020,4,ABR,Emplacamento,3954,True
2020-05-01,2020,5,MAI,Emplacamento,4820,True
2020-06-01,2020,6,JUN,Emplacamento,8954,True
2020-07-01,2020,7,JUL,Emplacamento,9543,True
2020-08-01,2020,8,AGO,Emplacamento,8079,True
2020-09-01,2020,9,SET,Emplacamento,7312,True
2020-10-01,2020,10,OUT,Emplacamento,7909,True
2020-11-01,2020,11,NOV,Emplacamento,9143,True
2020-12-01,2020,12,DEZ,Emplacamento,9838,True
2021-01-01,2021,1,JAN,Emplacamento,7538,True
2021-02-01,2021,2,FEV,Emplacamento,7781,True
2021-03-01,2021,3,MAR,Emplacamento,10759,True
2021-04-01,2021,4,ABR,Emplacamento,9786,True
2021-05-01,2021,5,MAI,Emplacamento,11498,True
2021-06-01,2021,6,JUN,Emplacamento,11371,True
2021-07-01,2021,7,JUL,Emplacamento,11974,True
2021-08-01,2021,8,AGO,Emplacamento,12947,True
2021-09-01,2021,9,SET,Emplacamento,11627,True
2021-10-01,2021,10,OUT,Emplacamento,11048,True
2021-11-01,2021,11,NOV,Emplacamento,10473,True
2021-12-01,2021,12,DEZ,Emplacamento,11887,True
2022-01-01,2022,1,JAN,Emplacamento,8706,True
2022-02-01,2022,2,FEV,Emplacamento,8092,True
2022-03-01,2022,3,MAR,Emplacamento,10056,True
2022-04-01,2022,4,ABR,Emplacamento,9384,True
2022-05-01,2022,5,MAI,Emplacamento,10396,True
2022-06-01,2022,6,JUN,Emplacamento,10978,True
2022-07-01,2022,7,JUL,Emplacamento,11555,True
2022-08-01,2022,8,AGO,Emplacamento,12502,True
2022-09-01,2022,9,SET,Emplacamento,11503,True
2022-10-01,2022,10,OUT,Emplacamento,10797,True
2022-11-01,2022,11,NOV,Emplacamento,10209,True
2022-12-01,2022,12,DEZ,Emplacamento,12476,True
2023-01-01,2023,1,JAN,Emplacamento,10457,True
2023-02-01,2023,2,FEV,Emplacamento,8108,True
2023-03-01,2023,3,MAR,Emplacamento,10051,True
2023-04-01,2023,4,ABR,Emplacamento,7824,True
2023-05-01,2023,5,MAI,Emplacamento,8223,True
2023-06-01,2023,6,JUN,Emplacamento,7886,True
2023-07-01,2023,7,JUL,Emplacamento,8369,True
2023-08-01,2023,8,AGO,Emplacamento,9312,True
2023-09-01,2023,9,SET,Emplacamento,8771,True
2023-10-01,2023,10,OUT,Emplacamento,9413,True
2023-11-01,2023,11,NOV,Emplacamento,9220,True
2023-12-01,2023,12,DEZ,Emplacamento,10326,True
2024-01-01,2024,1,JAN,Emplacamento,8207,True
2024-02-01,2024,2,FEV,Emplacamento,8330,True
2024-03-01,2024,3,MAR,Emplacamento,9880,True
2024-04-01,2024,4,ABR,Emplacamento,10754,True
2024-05-01,2024,5,MAI,Emplacamento,9538,True
2024-06-01,2024,6,JUN,Emplacamento,9978,True
2024-07-01,2024,7,JUL,Emplacamento,11346,True
2024-08-01,2024,8,AGO,Emplacamento,11526,True
2024-09-01,2024,9,SET,Emplacamento,11456,True
2024-10-01,2024,10,OUT,Emplacamento,12217,True
2024-11-01,2024,11,NOV,Emplacamento,10169,True
2024-12-01,2024,12,DEZ,Emplacamento,11447,True
2025-01-01,2025,1,JAN,Emplacamento,9410,True
2025-02-01,2025,2,FEV,Emplacamento,8967,True
2025-03-01,2025,3,MAR,Emplacamento,9372,True
2025-04-01,2025,4,ABR,Emplacamento,9343,True
2025-05-01,2025,5,MAI,Emplacamento,9147,True
2025-06-01,2025,6,JUN,Emplacamento,8507,True
2025-07-01,2025,7,JUL,Emplacamento,10591,True
2025-08-01,2025,8,AGO,Emplacamento,8915,True
2025-09-01,2025,9,SET,Emplacamento,9797,True
2025-10-01,2025,10,OUT,Emplacamento,10665,True
2025-11-01,2025,11,NOV,Emplacamento,8916,True
2025-12-01,2025,12,DEZ,Emplacamento,9849,True
2026-01-01,2026,1,JAN,Emplacamento,6484,False
2026-02-01,2026,2,FEV,Emplacamento,6687,False
2026-03-01,2026,3,MAR,Emplacamento,8825,False
2026-04-01,2026,4,ABR,Emplacamento,8826,False
2026-05-01,2026,5,MAI,Emplacamento,8420,False
2026-06-01,2026,6,JUN,Emplacamento,9755,False
2026-07-01,2026,7,JUL,Emplacamento,11645,False
2026-08-01,2026,8,AGO,Emplacamento,10008,False
1965-01-01,1965,1,JAN,Exportacao,2,True
1965-02-01,1965,2,FEV,Exportacao,2,True
1965-03-01,1965,3,MAR,Exportacao,2,True
1965-04-01,1965,4,ABR,Exportacao,0,True
1965-05-01,1965,5,MAI,Exportacao,0,True
1965-06-01,1965,6,JUN,Exportacao,0,True
1965-07-01,1965,7,JUL,Exportacao,0,True
1965-08-01,1965,8,AGO,Exportacao,1,True
1965-09-01,1965,9,SET,Exportacao,1,True
1965-10-01,1965,10,OUT,Exportacao,0,True
1965-11-01,1965,11,NOV,Exportacao,1,True
1965-12-01,1965,12,DEZ,Exportacao,0,True
1966-01-01,1966,1,JAN,Exportacao,0,True
1966-02-01,1966,2,FEV,Exportacao,0,True
1966-03-01,1966,3,MAR,Exportacao,0,True
1966-04-01,1966,4,ABR,Exportacao,0,True
1966-05-01,1966,5,MAI,Exportacao,0,True
1966-06-01,1966,6,JUN,Exportacao,0,True
1966-07-01,1966,7,JUL,Exportacao,0,True
1966-08-01,1966,8,AGO,Exportacao,0,True
1966-09-01,1966,9,SET,Exportacao,0,True
1966-10-01,1966,10,OUT,Exportacao,0,True
1966-11-01,1966,11,NOV,Exportacao,3,True
1966-12-01,1966,12,DEZ,Exportacao,0,True
1967-01-01,1967,1,JAN,Exportacao,0,True
1967-02-01,1967,2,FEV,Exportacao,0,True
1967-03-01,1967,3,MAR,Exportacao,3,True
1967-04-01,1967,4,ABR,Exportacao,0,True
1967-05-01,1967,5,MAI,Exportacao,0,True
1967-06-01,1967,6,JUN,Exportacao,0,True
1967-07-01,1967,7,JUL,Exportacao,0,True
1967-08-01,1967,8,AGO,Exportacao,0,True
1967-09-01,1967,9,SET,Exportacao,0,True
1967-10-01,1967,10,OUT,Exportacao,0,True
1967-11-01,1967,11,NOV,Exportacao,0,True
1967-12-01,1967,12,DEZ,Exportacao,0,True
1968-01-01,1968,1,JAN,Exportacao,0,True
1968-02-01,1968,2,FEV,Exportacao,2,True
1968-03-01,1968,3,MAR,Exportacao,0,True
1968-04-01,1968,4,ABR,Exportacao,0,True
1968-05-01,1968,5,MAI,Exportacao,4,True
1968-06-01,1968,6,JUN,Exportacao,1,True
1968-07-01,1968,7,JUL,Exportacao,0,True
1968-08-01,1968,8,AGO,Exportacao,0,True
1968-09-01,1968,9,SET,Exportacao,0,True
1968-10-01,1968,10,OUT,Exportacao,0,True
1968-11-01,1968,11,NOV,Exportacao,0,True
1968-12-01,1968,12,DEZ,Exportacao,0,True
1969-01-01,1969,1,JAN,Exportacao,0,True
1969-02-01,1969,2,FEV,Exportacao,0,True
1969-03-01,1969,3,MAR,Exportacao,0,True
1969-04-01,1969,4,ABR,Exportacao,0,True
1969-05-01,1969,5,MAI,Exportacao,0,True
1969-06-01,1969,6,JUN,Exportacao,0,True
1969-07-01,1969,7,JUL,Exportacao,0,True
1969-08-01,1969,8,AGO,Exportacao,0,True
1969-09-01,1969,9,SET,Exportacao,0,True
1969-10-01,1969,10,OUT,Exportacao,0,True
1969-11-01,1969,11,NOV,Exportacao,0,True
1969-12-01,1969,12,DEZ,Exportacao,4,True
1970-01-01,1970,1,JAN,Exportacao,6,True
1970-02-01,1970,2,FEV,Exportacao,6,True
1970-03-01,1970,3,MAR,Exportacao,7,True
1970-04-01,1970,4,ABR,Exportacao,10,True
1970-05-01,1970,5,MAI,Exportacao,10,True
1970-06-01,1970,6,JUN,Exportacao,11,True
1970-07-01,1970,7,JUL,Exportacao,13,True
1970-08-01,1970,8,AGO,Exportacao,12,True
1970-09-01,1970,9,SET,Exportacao,8,True
1970-10-01,1970,10,OUT,Exportacao,11,True
1970-11-01,1970,11,NOV,Exportacao,14,True
1970-12-01,1970,12,DEZ,Exportacao,14,True
1971-01-01,1971,1,JAN,Exportacao,0,True
1971-02-01,1971,2,FEV,Exportacao,26,True
1971-03-01,1971,3,MAR,Exportacao,80,True
1971-04-01,1971,4,ABR,Exportacao,23,True
1971-05-01,1971,5,MAI,Exportacao,42,True
1971-06-01,1971,6,JUN,Exportacao,43,True
1971-07-01,1971,7,JUL,Exportacao,31,True
1971-08-01,1971,8,AGO,Exportacao,16,True
1971-09-01,1971,9,SET,Exportacao,33,True
1971-10-01,1971,10,OUT,Exportacao,31,True
1971-11-01,1971,11,NOV,Exportacao,20,True
1971-12-01,1971,12,DEZ,Exportacao,19,True
1972-01-01,1972,1,JAN,Exportacao,33,True
1972-02-01,1972,2,FEV,Exportacao,10,True
1972-03-01,1972,3,MAR,Exportacao,37,True
1972-04-01,1972,4,ABR,Exportacao,57,True
1972-05-01,1972,5,MAI,Exportacao,75,True
1972-06-01,1972,6,JUN,Exportacao,43,True
1972-07-01,1972,7,JUL,Exportacao,72,True
1972-08-01,1972,8,AGO,Exportacao,65,True
1972-09-01,1972,9,SET,Exportacao,21,True
1972-10-01,1972,10,OUT,Exportacao,60,True
1972-11-01,1972,11,NOV,Exportacao,35,True
1972-12-01,1972,12,DEZ,Exportacao,36,True
1973-01-01,1973,1,JAN,Exportacao,76,True
1973-02-01,1973,2,FEV,Exportacao,158,True
1973-03-01,1973,3,MAR,Exportacao,34,True
1973-04-01,1973,4,ABR,Exportacao,44,True
1973-05-01,1973,5,MAI,Exportacao,44,True
1973-06-01,1973,6,JUN,Exportacao,110,True
1973-07-01,1973,7,JUL,Exportacao,71,True
1973-08-01,1973,8,AGO,Exportacao,101,True
1973-09-01,1973,9,SET,Exportacao,178,True
1973-10-01,1973,10,OUT,Exportacao,162,True
1973-11-01,1973,11,NOV,Exportacao,239,True
1973-12-01,1973,12,DEZ,Exportacao,167,True
1974-01-01,1974,1,JAN,Exportacao,53,True
1974-02-01,1974,2,FEV,Exportacao,109,True
1974-03-01,1974,3,MAR,Exportacao,139,True
1974-04-01,1974,4,ABR,Exportacao,236,True
1974-05-01,1974,5,MAI,Exportacao,235,True
1974-06-01,1974,6,JUN,Exportacao,98,True
1974-07-01,1974,7,JUL,Exportacao,490,True
1974-08-01,1974,8,AGO,Exportacao,337,True
1974-09-01,1974,9,SET,Exportacao,318,True
1974-10-01,1974,10,OUT,Exportacao,374,True
1974-11-01,1974,11,NOV,Exportacao,248,True
1974-12-01,1974,12,DEZ,Exportacao,295,True
1975-01-01,1975,1,JAN,Exportacao,374,True
1975-02-01,1975,2,FEV,Exportacao,335,True
1975-03-01,1975,3,MAR,Exportacao,501,True
1975-04-01,1975,4,ABR,Exportacao,309,True
1975-05-01,1975,5,MAI,Exportacao,444,True
1975-06-01,1975,6,JUN,Exportacao,304,True
1975-07-01,1975,7,JUL,Exportacao,268,True
1975-08-01,1975,8,AGO,Exportacao,260,True
1975-09-01,1975,9,SET,Exportacao,333,True
1975-10-01,1975,10,OUT,Exportacao,281,True
1975-11-01,1975,11,NOV,Exportacao,490,True
1975-12-01,1975,12,DEZ,Exportacao,517,True
1976-01-01,1976,1,JAN,Exportacao,347,True
1976-02-01,1976,2,FEV,Exportacao,431,True
1976-03-01,1976,3,MAR,Exportacao,535,True
1976-04-01,1976,4,ABR,Exportacao,417,True
1976-05-01,1976,5,MAI,Exportacao,482,True
1976-06-01,1976,6,JUN,Exportacao,546,True
1976-07-01,1976,7,JUL,Exportacao,236,True
1976-08-01,1976,8,AGO,Exportacao,783,True
1976-09-01,1976,9,SET,Exportacao,476,True
1976-10-01,1976,10,OUT,Exportacao,751,True
1976-11-01,1976,11,NOV,Exportacao,514,True
1976-12-01,1976,12,DEZ,Exportacao,566,True
1977-01-01,1977,1,JAN,Exportacao,631,True
1977-02-01,1977,2,FEV,Exportacao,470,True
1977-03-01,1977,3,MAR,Exportacao,514,True
1977-04-01,1977,4,ABR,Exportacao,481,True
1977-05-01,1977,5,MAI,Exportacao,530,True
1977-06-01,1977,6,JUN,Exportacao,392,True
1977-07-01,1977,7,JUL,Exportacao,650,True
1977-08-01,1977,8,AGO,Exportacao,504,True
1977-09-01,1977,9,SET,Exportacao,650,True
1977-10-01,1977,10,OUT,Exportacao,484,True
1977-11-01,1977,11,NOV,Exportacao,622,True
1977-12-01,1977,12,DEZ,Exportacao,499,True
1978-01-01,1978,1,JAN,Exportacao,411,True
1978-02-01,1978,2,FEV,Exportacao,491,True
1978-03-01,1978,3,MAR,Exportacao,485,True
1978-04-01,1978,4,ABR,Exportacao,441,True
1978-05-01,1978,5,MAI,Exportacao,457,True
1978-06-01,1978,6,JUN,Exportacao,542,True
1978-07-01,1978,7,JUL,Exportacao,725,True
1978-08-01,1978,8,AGO,Exportacao,540,True
1978-09-01,1978,9,SET,Exportacao,618,True
1978-10-01,1978,10,OUT,Exportacao,920,True
1978-11-01,1978,11,NOV,Exportacao,1016,True
1978-12-01,1978,12,DEZ,Exportacao,878,True
1979-01-01,1979,1,JAN,Exportacao,545,True
1979-02-01,1979,2,FEV,Exportacao,588,True
1979-03-01,1979,3,MAR,Exportacao,447,True
1979-04-01,1979,4,ABR,Exportacao,853,True
1979-05-01,1979,5,MAI,Exportacao,760,True
